<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/08/19,00:00:00,41893.0000000,42190.0000000,41587.0000000,41844.0000000,3740
05/08/19,00:00:00,41701.0000000,41775.0000000,40994.0000000,41075.0000000,4262
06/08/19,00:00:00,41099.0000000,41755.0000000,41033.0000000,41557.0000000,3352
07/08/19,00:00:00,41551.0000000,41551.0000000,40930.0000000,41349.0000000,3571
08/08/19,00:00:00,41301.0000000,41467.0000000,41044.0000000,41143.0000000,2842
09/08/19,00:00:00,41125.0000000,41127.0000000,40766.0000000,40928.0000000,2308
12/08/19,00:00:00,40863.0000000,41079.0000000,40414.0000000,40554.0000000,3588
13/08/19,00:00:00,40517.0000000,41160.0000000,40445.0000000,40962.0000000,4408
14/08/19,00:00:00,41021.0000000,41099.0000000,40100.0000000,40446.0000000,6025
15/08/19,00:00:00,40459.0000000,40787.0000000,40301.0000000,40716.0000000,3060
16/08/19,00:00:00,40792.0000000,40959.0000000,40662.0000000,40777.0000000,2389
19/08/19,00:00:00,40749.0000000,41053.0000000,40492.0000000,40800.0000000,2103
20/08/19,00:00:00,40821.0000000,41299.0000000,40723.0000000,41250.0000000,4665
21/08/19,00:00:00,41290.0000000,41785.0000000,41229.0000000,41334.0000000,7843
22/08/19,00:00:00,41306.0000000,41415.0000000,40841.0000000,40992.0000000,3790
23/08/19,00:00:00,41041.0000000,41058.0000000,40534.0000000,40705.0000000,3358
26/08/19,00:00:00,40649.0000000,40900.0000000,40544.0000000,40850.0000000,2103
27/08/19,00:00:00,40862.0000000,40863.0000000,40550.0000000,40805.0000000,2321
28/08/19,00:00:00,40834.0000000,40888.0000000,40583.0000000,40790.0000000,2698
29/08/19,00:00:00,40753.0000000,40969.0000000,40652.0000000,40818.0000000,4010
30/08/19,00:00:00,40835.0000000,41124.0000000,40729.0000000,40812.0000000,3545
02/09/19,00:00:00,40794.0000000,41489.0000000,40750.0000000,41331.0000000,4123
03/09/19,00:00:00,41366.0000000,41366.0000000,40868.0000000,41260.0000000,3319
04/09/19,00:00:00,41297.0000000,41769.0000000,41284.0000000,41769.0000000,4199
05/09/19,00:00:00,41773.0000000,42168.0000000,41626.0000000,41872.0000000,4013
06/09/19,00:00:00,41901.0000000,42436.0000000,41695.0000000,42322.0000000,3644
09/09/19,00:00:00,42388.0000000,42532.0000000,42175.0000000,42344.0000000,3232
10/09/19,00:00:00,41838.0000000,41932.0000000,41124.0000000,41263.0000000,368
11/09/19,00:00:00,41203.0000000,41493.0000000,40900.0000000,41130.0000000,227
12/09/19,00:00:00,41130.0000000,41494.0000000,40400.0000000,40675.0000000,1073
13/09/19,00:00:00,40652.0000000,40750.0000000,40406.0000000,40530.0000000,112
16/09/19,00:00:00,40799.0000000,43248.0000000,40799.0000000,42425.0000000,2117
17/09/19,00:00:00,42797.0000000,43389.0000000,41850.0000000,41921.0000000,1224
18/09/19,00:00:00,42067.0000000,42330.0000000,41751.0000000,42012.0000000,1353
19/09/19,00:00:00,42127.0000000,42578.0000000,41850.0000000,41910.0000000,2987
20/09/19,00:00:00,41984.0000000,42165.0000000,41825.0000000,41928.0000000,1828
23/09/19,00:00:00,41999.0000000,42241.0000000,41770.0000000,42085.0000000,2611
24/09/19,00:00:00,42464.0000000,42480.0000000,41600.0000000,41824.0000000,2511
25/09/19,00:00:00,41786.0000000,41868.0000000,41547.0000000,41847.0000000,2844
26/09/19,00:00:00,41848.0000000,41942.0000000,41517.0000000,41665.0000000,1792
27/09/19,00:00:00,41640.0000000,41800.0000000,41207.0000000,41402.0000000,1942
30/09/19,00:00:00,41441.0000000,41546.0000000,41210.0000000,41288.0000000,1232
01/10/19,00:00:00,41323.0000000,41600.0000000,41300.0000000,41415.0000000,2386
02/10/19,00:00:00,41456.0000000,41539.0000000,40875.0000000,41022.0000000,2098
03/10/19,00:00:00,41020.0000000,41022.0000000,40359.0000000,40777.0000000,2631
04/10/19,00:00:00,40755.0000000,41165.0000000,40629.0000000,40938.0000000,2399
07/10/19,00:00:00,40902.0000000,41514.0000000,40746.0000000,41018.0000000,3614
08/10/19,00:00:00,41100.0000000,41375.0000000,41043.0000000,41125.0000000,2686
09/10/19,00:00:00,41137.0000000,41372.0000000,41100.0000000,41249.0000000,2309
10/10/19,00:00:00,41200.0000000,42470.0000000,41108.0000000,41381.0000000,5064
11/10/19,00:00:00,41408.0000000,41792.0000000,41408.0000000,41727.0000000,3359
14/10/19,00:00:00,41679.0000000,41900.0000000,41540.0000000,41774.0000000,2339
15/10/19,00:00:00,41770.0000000,41875.0000000,41616.0000000,41677.0000000,1513
16/10/19,00:00:00,41687.0000000,42074.0000000,41539.0000000,41885.0000000,4324
17/10/19,00:00:00,41906.0000000,42350.0000000,41825.0000000,42203.0000000,2128
18/10/19,00:00:00,42202.0000000,42228.0000000,41710.0000000,41808.0000000,1738
21/10/19,00:00:00,41838.0000000,41896.0000000,41614.0000000,41820.0000000,1937
22/10/19,00:00:00,41796.0000000,42076.0000000,41702.0000000,41889.0000000,2995
23/10/19,00:00:00,41929.0000000,42524.0000000,41922.0000000,42382.0000000,3356
24/10/19,00:00:00,42411.0000000,42674.0000000,42374.0000000,42574.0000000,4069
25/10/19,00:00:00,42517.0000000,42700.0000000,42177.0000000,42503.0000000,3705
28/10/19,00:00:00,42567.0000000,42839.0000000,42310.0000000,42417.0000000,2913
29/10/19,00:00:00,42483.0000000,43449.0000000,42330.0000000,43102.0000000,4567
30/10/19,00:00:00,43133.0000000,43897.0000000,42953.0000000,43750.0000000,5081
31/10/19,00:00:00,43740.0000000,43927.0000000,42842.0000000,43065.0000000,3624
01/11/19,00:00:00,43071.0000000,43995.0000000,42748.0000000,43853.0000000,7035
05/11/19,00:00:00,43842.0000000,46050.0000000,43842.0000000,45952.0000000,11390
06/11/19,00:00:00,45862.0000000,45862.0000000,44721.0000000,45443.0000000,10448
07/11/19,00:00:00,45499.0000000,47270.0000000,45411.0000000,46440.0000000,8494
08/11/19,00:00:00,46375.0000000,46615.0000000,45700.0000000,45814.0000000,5592
11/11/19,00:00:00,45753.0000000,45753.0000000,44969.0000000,45550.0000000,5492
12/11/19,00:00:00,45588.0000000,47218.0000000,45588.0000000,46118.0000000,11416
13/11/19,00:00:00,46051.0000000,46465.0000000,45814.0000000,46164.0000000,6089
14/11/19,00:00:00,46183.0000000,46319.0000000,45445.0000000,46011.0000000,6566
15/11/19,00:00:00,46010.0000000,46341.0000000,45638.0000000,46159.0000000,6110
18/11/19,00:00:00,46203.0000000,46361.0000000,45219.0000000,45432.0000000,4718
19/11/19,00:00:00,45462.0000000,45738.0000000,45074.0000000,45507.0000000,4120
20/11/19,00:00:00,45473.0000000,45473.0000000,44403.0000000,45052.0000000,6411
21/11/19,00:00:00,45054.0000000,45620.0000000,44808.0000000,45489.0000000,3202
22/11/19,00:00:00,45489.0000000,45960.0000000,45252.0000000,45370.0000000,4430
