<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
14/06/06,00:00:00,40500.0000000,41050.0000000,39000.0000000,40930.0000000,837
15/06/06,00:00:00,41930.0000000,42900.0000000,41010.0000000,42600.0000000,107
16/06/06,00:00:00,44000.0000000,44300.0000000,41700.0000000,41700.0000000,228
19/06/06,00:00:00,42000.0000000,43000.0000000,41701.0000000,42601.0000000,387
20/06/06,00:00:00,42000.0000000,44951.0000000,41715.0000000,44800.0000000,542
21/06/06,00:00:00,45000.0000000,45600.0000000,42551.0000000,45600.0000000,443
22/06/06,00:00:00,44999.0000000,45000.0000000,43000.0000000,43000.0000000,102
23/06/06,00:00:00,43280.0000000,43990.0000000,43240.0000000,43990.0000000,22
26/06/06,00:00:00,44000.0000000,44681.0000000,43000.0000000,43815.0000000,90
27/06/06,00:00:00,43592.0000000,45200.0000000,43495.0000000,45000.0000000,690
28/06/06,00:00:00,44001.0000000,46153.0000000,44001.0000000,45888.0000000,606
29/06/06,00:00:00,46200.0000000,46200.0000000,45000.0000000,45400.0000000,328
30/06/06,00:00:00,46530.0000000,46980.0000000,46098.0000000,46980.0000000,295
03/07/06,00:00:00,46598.0000000,47000.0000000,46300.0000000,46570.0000000,489
04/07/06,00:00:00,46500.0000000,49448.0000000,45501.0000000,49447.0000000,846
05/07/06,00:00:00,48750.0000000,50000.0000000,47000.0000000,47405.0000000,1055
06/07/06,00:00:00,47450.0000000,48608.0000000,47000.0000000,48608.0000000,213
07/07/06,00:00:00,48950.0000000,51700.0000000,48950.0000000,51499.0000000,1719
10/07/06,00:00:00,50950.0000000,52980.0000000,50950.0000000,52520.0000000,1483
11/07/06,00:00:00,52999.0000000,52999.0000000,51150.0000000,51199.0000000,296
12/07/06,00:00:00,51550.0000000,52334.0000000,50410.0000000,50554.0000000,625
13/07/06,00:00:00,50300.0000000,50507.0000000,47100.0000000,47700.0000000,1098
14/07/06,00:00:00,47000.0000000,48100.0000000,46000.0000000,47553.0000000,458
17/07/06,00:00:00,46900.0000000,46900.0000000,45650.0000000,45720.0000000,759
18/07/06,00:00:00,45000.0000000,45500.0000000,44000.0000000,45201.0000000,1090
19/07/06,00:00:00,45355.0000000,46350.0000000,44500.0000000,46350.0000000,1625
20/07/06,00:00:00,47000.0000000,48000.0000000,46602.0000000,46850.0000000,687
11/09/06,00:00:00,57001.0000000,57001.0000000,53276.0000000,54410.0000000,191
12/09/06,00:00:00,55500.0000000,56347.0000000,55000.0000000,55150.0000000,288
13/09/06,00:00:00,55665.0000000,56510.0000000,55000.0000000,55011.0000000,805
14/09/06,00:00:00,56899.0000000,56899.0000000,54507.0000000,55300.0000000,1402
15/09/06,00:00:00,55000.0000000,56248.0000000,54851.0000000,55550.0000000,349
